1 0.991813 4.343e-05
2 0.99676 5.32593e-05
3 0.998151 5.51654e-05
4 0.998707 4.67457e-05
5 0.998779 4.93203e-05
6 0.998994 3.63635e-05
7 0.999065 4.80837e-05
